"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"16","1008.9","1009.2","1010.1","2020-09-16 00:01","1007.7","2020-09-16 16:25","30.3","33.6","2020-09-16 12:11","27.3","2020-09-16 03:09","25.8","77","65","2020-09-16 12:08","2.0","310","8.6","290","2020-09-16 13:30","0.0","0.0","0.0","...","0.0","...","8.6","70.6","23.25","8.0","5.4","11","2020-09-16 12:00","4.0"
"17","1008.5","1008.8","1010.6","2020-09-17 22:43","1007.0","2020-09-17 15:42","30.9","34.1","2020-09-17 11:04","27.7","2020-09-17 05:59","25.6","74","63","2020-09-17 10:59","1.9","310","8.2","310","2020-09-17 12:21","0.0","0.0","0.0","...","0.0","...","9.9","81.4","20.68","8.2","5.1","9","2020-09-17 12:00","3.5"
"18","1011.6","1012.0","1014.2","2020-09-18 21:47","1009.7","2020-09-18 03:42","30.6","34.6","2020-09-18 12:52","28.2","2020-09-18 04:58","25.1","73","61","2020-09-18 12:46","2.3","180","9.4","190","2020-09-18 14:49","0.0","0.0","0.0","...","0.0","...","9.3","76.6","23.40","10.5","4.8","12","2020-09-18 13:00","3.5"
"19","1012.8","1013.1","1014.1","2020-09-19 08:09","1011.0","2020-09-19 14:55","29.6","34.0","2020-09-19 10:10","26.9","2020-09-19 18:57","25.2","78","59","2020-09-19 10:16","2.0","280","7.7","350","2020-09-19 17:23","19.5","1.7","6.5","2020-09-19 18:50","15.0","2020-09-19 17:53","8.7","71.8","22.14","10.0","-6.2","10","2020-09-19 13:00","7.0"
"20","1010.8","1011.2","1013.2","2020-09-20 00:04","1008.7","2020-09-20 14:42","29.3","33.0","2020-09-20 12:45","26.6","2020-09-20 05:10","24.9","78","62","2020-09-20 17:07","2.0","50","10.2","350","2020-09-20 14:29","0.0","0.0","0.0","...","0.0","...","8.3","68.6","22.50","9.3","5.9","10","2020-09-20 13:00","4.8"
"21","1009.8","1010.1","1011.3","2020-09-21 00:06","1008.1","2020-09-21 14:47","29.8","32.6","2020-09-21 12:25","26.9","2020-09-21 05:26","24.9","75","65","2020-09-21 20:34","1.5","70","5.8","180","2020-09-21 10:58","0.0","0.0","0.0","...","0.0","...","10.6","87.8","25.19","10.0","5.3","11","2020-09-21 12:00","2.7"
"22","1009.2","1009.5","1010.2","2020-09-22 08:07","1007.8","2020-09-22 15:05","29.9","32.5","2020-09-22 13:00","27.6","2020-09-22 06:10","25.1","75","69","2020-09-22 12:12","1.7","200","7.0","220","2020-09-22 15:12","0.0","0.0","0.0","...","0.0","...","8.0","66.4","23.28","9.5","6.2","11","2020-09-22 12:00","5.0"
"23","1009.5","1009.9","1010.9","2020-09-23 21:39","1008.1","2020-09-23 15:23","30.1","32.3","2020-09-23 15:29","28.3","2020-09-23 05:17","24.5","72","64","2020-09-23 15:20","2.0","320","7.2","330","2020-09-23 13:43","0.0","0.0","0.0","...","0.0","...","9.2","76.5","23.31","8.3","6.5","10","2020-09-23 13:00","2.8"
"24","1009.2","1009.5","1010.6","2020-09-24 09:09","1007.6","2020-09-24 15:19","29.7","33.0","2020-09-24 15:05","27.5","2020-09-24 04:57","24.6","75","60","2020-09-24 14:34","2.0","310","7.5","320","2020-09-24 13:31","1.5","0.5","1.0","2020-09-24 18:13","1.5","2020-09-24 17:26","6.3","52.5","18.16","7.7","-4.8","9","2020-09-24 13:00","4.3"
"25","1008.4","1008.7","1009.8","2020-09-25 21:17","1007.0","2020-09-25 14:55","28.8","31.7","2020-09-25 10:10","26.4","2020-09-25 05:15","24.1","76","69","2020-09-25 13:03","2.0","20","6.5","360","2020-09-25 07:37","0.0","0.0","0.0","...","0.0","...","6.0","50.1","20.72","7.7","5.4","10","2020-09-25 13:00","7.3"
"26","1008.7","1009.1","1010.4","2020-09-26 22:11","1007.4","2020-09-26 14:38","29.3","31.9","2020-09-26 11:52","26.9","2020-09-26 05:09","24.0","74","65","2020-09-26 11:49","1.5","270","6.7","300","2020-09-26 11:39","0.0","0.0","0.0","...","0.0","...","8.8","73.6","23.10","9.5","5.0","12","2020-09-26 12:00","7.0"
"27","1009.9","1010.3","1011.8","2020-09-27 09:29","1008.1","2020-09-27 14:56","29.3","32.4","2020-09-27 14:10","27.1","2020-09-27 04:36","23.9","73","64","2020-09-27 14:10","2.3","310","8.7","320","2020-09-27 15:07","0.0","0.0","0.0","...","0.0","...","6.8","57.0","20.93","10.0","6.9","11","2020-09-27 12:00","4.8"
"28","1009.6","1010.0","1011.3","2020-09-28 09:20","1007.5","2020-09-28 14:42","29.0","32.3","2020-09-28 13:27","26.4","2020-09-28 07:55","23.7","73","64","2020-09-28 12:07","2.6","310","9.2","360","2020-09-28 16:26","0.0","0.0","0.0","...","0.0","...","11.3","94.8","24.39","8.8","6.1","11","2020-09-28 13:00","3.0"
"29","1007.6","1007.9","1010.2","2020-09-29 00:01","1005.5","2020-09-29 15:30","28.9","31.6","2020-09-29 13:59","26.3","2020-09-29 05:54","22.9","70","61","2020-09-29 19:25","2.3","20","8.2","320","2020-09-29 15:32","0.0","0.0","0.0","...","0.0","...","10.3","86.6","22.80","8.5","5.9","10","2020-09-29 13:00","0.8"
"30","1006.9","1007.2","1008.2","2020-09-30 22:33","1005.5","2020-09-30 14:50","29.1","32.0","2020-09-30 13:52","26.2","2020-09-30 04:25","22.7","69","60","2020-09-30 16:06","1.8","300","6.7","330","2020-09-30 15:22","0.0","0.0","0.0","...","0.0","...","9.7","81.7","21.77","10.0","5.7","8","2020-09-30 13:00","2.7"
