"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"20","1016.7","1017.9","1018.8","2021-01-20 07:55","1014.4","2021-01-20 15:08","20.9","24.9","2021-01-20 13:57","17.4","2021-01-20 00:06","14.6","68","45","2021-01-20 14:52","3.3","60","11.7","30","2021-01-20 11:22","0.0","0.0","0.0","...","0.0","...","6.7","62.3","10.13","29.4","3.1","...","...","3.5"
"21","1013.8","1015.1","1016.1","2021-01-21 07:12","1010.8","2021-01-21 14:39","22.0","30.3","2021-01-21 13:55","16.9","2021-01-21 03:25","16.0","72","35","2021-01-21 14:04","1.2","210","7.1","60","2021-01-21 11:03","0.0","0.0","0.0","...","0.0","...","6.7","62.2","10.17","25.3","2.7","...","...","4.9"
"22","1010.2","1011.4","1012.0","2021-01-22 00:01","1008.1","2021-01-22 14:36","22.5","26.2","2021-01-22 10:53","20.3","2021-01-22 00:46","18.8","80","58","2021-01-22 11:05","2.7","70","10.9","90","2021-01-22 09:46","T","2.2","T","2021-01-22 18:05","T","2021-01-22 18:05","1.0","9.3","5.91","26.3","-0.9","...","...","8.3"
"23","1012.6","1013.8","1016.9","2021-01-23 23:41","1009.5","2021-01-23 01:25","19.9","22.5","2021-01-23 12:37","18.8","2021-01-23 19:37","17.1","85","60","2021-01-23 15:49","1.0","360","6.8","70","2021-01-23 23:51","0.5","3.2","0.5","2021-01-23 06:49","0.5","2021-01-23 05:59","1.8","16.7","5.23","20.6","-2.1","...","...","9.4"
"24","1017.6","1018.9","1018.8","2021-01-24 09:02","1016.4","2021-01-24 14:37","17.8","20.3","2021-01-24 11:20","16.7","2021-01-24 21:55","12.7","72","54","2021-01-24 11:27","3.7","70","11.8","50","2021-01-24 12:55","0.0","0.0","0.0","...","0.0","...","1.0","9.2","5.75","14.3","2.1","...","...","8.0"
"25","1017.2","1018.5","1019.3","2021-01-25 09:25","1015.2","2021-01-25 14:58","18.6","23.1","2021-01-25 12:42","15.2","2021-01-25 07:35","13.4","73","48","2021-01-25 12:35","1.6","70","9.0","90","2021-01-25 00:21","0.0","0.0","0.0","...","0.0","...","5.8","53.5","10.30","14.8","2.2","...","...","4.1"
"26","1016.0","1017.3","1017.5","2021-01-26 08:40","1014.4","2021-01-26 15:09","18.3","23.7","2021-01-26 12:10","13.1","2021-01-26 06:07","14.2","78","45","2021-01-26 12:02","1.6","70","9.7","70","2021-01-26 21:10","0.0","0.0","0.0","...","0.0","...","6.5","59.9","9.84","14.0","2.3","...","...","3.4"
"27","1016.9","1018.2","1018.7","2021-01-27 09:17","1014.6","2021-01-27 14:21","18.4","20.2","2021-01-27 14:02","17.3","2021-01-27 05:48","14.3","77","63","2021-01-27 13:50","2.7","80","9.7","80","2021-01-27 12:55","0.0","0.0","0.0","...","0.0","...","0.0","0.0","4.80","17.6","1.5","...","...","9.4"
"28","1020.9","1022.2","1024.6","2021-01-28 23:49","1017.3","2021-01-28 01:43","15.9","18.3","2021-01-28 00:17","13.9","2021-01-28 13:17","12.0","78","57","2021-01-28 22:42","1.8","80","12.3","80","2021-01-28 22:30","T","1.8","T","2021-01-28 12:24","T","2021-01-28 12:24","0.0","0.0","0.51","13.0","-1.3","...","...","9.8"
"29","1023.8","1025.1","1025.8","2021-01-29 09:14","1022.2","2021-01-29 13:31","15.1","17.6","2021-01-29 11:48","14.2","2021-01-29 04:51","6.5","57","42","2021-01-29 11:50","3.9","70","15.1","80","2021-01-29 11:28","0.0","0.0","0.0","...","0.0","...","2.1","19.3","8.48","13.0","3.3","...","...","8.3"
"30","1021.6","1022.9","1023.3","2021-01-30 08:25","1018.9","2021-01-30 14:21","18.1","23.2","2021-01-30 14:05","14.6","2021-01-30 03:51","9.9","61","36","2021-01-30 13:24","3.1","70","10.8","80","2021-01-30 00:43","0.0","0.0","0.0","...","0.0","...","7.7","70.5","12.64","25.3","2.9","...","...","2.6"
"31","1020.5","1021.8","1022.7","2021-01-31 08:25","1018.1","2021-01-31 15:02","17.6","25.4","2021-01-31 14:07","12.0","2021-01-31 06:02","11.3","70","35","2021-01-31 13:01","1.2","210","7.5","80","2021-01-31 00:20","0.0","0.0","0.0","...","0.0","...","7.3","66.7","11.12","22.0","2.2","...","...","1.5"
