"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1020.8","1024.5","1023.0","2021-01-10 01:01","1018.5","2021-01-10 14:51","13.1","16.1","2021-01-10 11:18","10.1","2021-01-10 01:43","5.9","62","49","2021-01-10 10:39","2.6","110","11.5","90","2021-01-10 13:28","T","0.6","T","2021-01-10 22:08","T","2021-01-10 22:08","2.6","24.4","10.82","30.0","-1.2","5","2021-01-10 11:00","8.5"
"11","1020.9","1024.6","1022.5","2021-01-11 22:22","1019.1","2021-01-11 13:49","11.4","13.0","2021-01-11 00:02","9.5","2021-01-11 22:50","10.5","94","77","2021-01-11 00:01","1.5","100","7.0","80","2021-01-11 02:49","14.5","23.0","0.5","2021-01-11 02:41","2.0","2021-01-11 18:30","0.0","0.0","1.73","8.3","-0.8","1","2021-01-11 11:00","10.0"
"12","1019.8","1023.5","1022.3","2021-01-12 00:01","1017.5","2021-01-12 15:22","10.3","13.7","2021-01-12 13:58","8.7","2021-01-12 05:15","5.8","75","50","2021-01-12 15:11","1.6","90","8.2","80","2021-01-12 16:59","3.5","5.1","1.0","2021-01-12 01:49","2.0","2021-01-12 01:35","2.8","26.2","7.01","10.5","1.2","4","2021-01-12 13:00","7.8"
"13","1016.2","1019.9","1018.1","2021-01-13 01:54","1012.2","2021-01-13 15:06","13.0","20.4","2021-01-13 13:58","6.8","2021-01-13 04:20","6.5","68","32","2021-01-13 15:20","1.5","100","7.0","70","2021-01-13 09:21","0.0","0.0","0.0","...","0.0","...","9.3","87.1","16.23","31.3","1.7","6","2021-01-13 13:00","0.8"
"14","1014.1","1017.7","1016.4","2021-01-14 01:03","1011.7","2021-01-14 14:01","15.4","21.9","2021-01-14 13:54","9.3","2021-01-14 05:26","8.6","67","39","2021-01-14 13:25","1.8","100","8.7","130","2021-01-14 16:22","0.0","0.0","0.0","...","0.0","...","10.2","95.4","17.11","45.0","1.8","6","2021-01-14 13:00","0.5"
"15","1012.5","1016.1","1014.6","2021-01-15 08:24","1009.5","2021-01-15 15:03","16.5","23.5","2021-01-15 13:48","11.1","2021-01-15 06:34","10.8","72","28","2021-01-15 13:31","1.3","220","7.2","50","2021-01-15 16:16","0.0","0.0","0.0","...","0.0","...","10.0","93.4","16.42","30.3","2.4","6","2021-01-15 13:00","2.0"
"16","1015.5","1019.2","1020.2","2021-01-16 23:45","1013.2","2021-01-16 03:57","17.5","22.5","2021-01-16 13:17","14.3","2021-01-16 01:09","12.4","73","47","2021-01-16 12:45","2.9","90","14.2","110","2021-01-16 15:03","T","1.5","T","2021-01-16 16:32","T","2021-01-16 16:32","7.6","70.9","15.09","44.5","-2.0","7","2021-01-16 13:00","3.5"
"17","1022.6","1026.3","1024.7","2021-01-17 09:28","1020.2","2021-01-17 00:01","13.6","14.9","2021-01-17 02:30","12.2","2021-01-17 20:39","9.6","77","71","2021-01-17 11:04","2.5","90","9.8","70","2021-01-17 19:31","T","1.2","T","2021-01-17 01:05","T","2021-01-17 01:05","0.0","0.0","1.91","18.5","-1.0","1","2021-01-17 14:00","10.0"
"18","1020.1","1023.8","1022.0","2021-01-18 01:01","1017.6","2021-01-18 14:31","14.3","16.4","2021-01-18 13:51","12.8","2021-01-18 01:17","7.7","65","53","2021-01-18 11:29","3.0","100","13.4","80","2021-01-18 13:13","0.0","0.0","0.0","...","0.0","...","0.8","7.4","8.71","30.0","2.8","4","2021-01-18 13:00","8.5"
"19","1017.9","1021.5","1019.6","2021-01-19 09:04","1016.1","2021-01-19 14:21","17.1","20.9","2021-01-19 13:00","13.8","2021-01-19 01:09","10.3","65","48","2021-01-19 12:06","3.5","100","13.0","120","2021-01-19 13:05","0.0","0.0","0.0","...","0.0","...","6.3","58.5","14.23","40.0","2.2","6","2021-01-19 13:00","4.0"
"20","1014.9","1018.5","1016.9","2021-01-20 08:07","1012.8","2021-01-20 14:47","20.7","24.4","2021-01-20 14:19","17.4","2021-01-20 00:03","15.3","71","58","2021-01-20 14:12","3.7","100","14.7","120","2021-01-20 11:45","0.0","0.0","0.0","...","0.0","...","9.5","88.2","17.09","55.0","2.4","7","2021-01-20 13:00","2.8"
"21","1011.6","1015.1","1013.9","2021-01-21 07:34","1008.8","2021-01-21 14:38","23.7","29.8","2021-01-21 14:37","19.5","2021-01-21 05:45","17.1","68","41","2021-01-21 14:14","1.7","140","7.2","130","2021-01-21 10:19","0.0","0.0","0.0","...","0.0","...","9.9","91.8","17.34","32.5","3.1","7","2021-01-21 13:00","2.8"
"22","1008.2","1011.8","1010.0","2021-01-22 00:01","1006.0","2021-01-22 14:43","22.5","25.7","2021-01-22 10:55","20.6","2021-01-22 23:19","19.6","84","71","2021-01-22 10:56","2.7","100","10.8","100","2021-01-22 15:41","T","2.1","T","2021-01-22 18:01","T","2021-01-22 18:01","3.5","32.4","12.02","48.8","-2.3","6","2021-01-22 11:00","8.8"
"23","1010.2","1013.8","1014.8","2021-01-23 23:59","1007.3","2021-01-23 01:26","20.4","22.7","2021-01-23 12:01","19.0","2021-01-23 06:35","17.8","85","76","2021-01-23 12:38","1.6","290","7.2","80","2021-01-23 21:37","0.5","1.5","0.5","2021-01-23 05:46","0.5","2021-01-23 05:46","2.6","24.0","9.81","17.5","-2.2","6","2021-01-23 13:00","7.3"
"24","1015.5","1019.1","1016.9","2021-01-24 09:13","1014.2","2021-01-24 14:37","17.6","19.5","2021-01-24 10:02","16.7","2021-01-24 23:59","13.1","75","66","2021-01-24 12:23","3.3","100","13.8","80","2021-01-24 09:55","0.0","0.0","0.0","...","0.0","...","3.0","27.7","9.77","20.0","1.9","5","2021-01-24 13:00","8.0"
"25","1014.9","1018.5","1016.9","2021-01-25 08:50","1013.0","2021-01-25 14:25","18.9","22.9","2021-01-25 14:27","16.5","2021-01-25 07:10","14.1","74","58","2021-01-25 10:20","1.9","100","8.2","80","2021-01-25 01:01","0.0","0.0","0.0","...","0.0","...","7.3","67.3","14.69","16.3","2.8","6","2021-01-25 13:00","1.8"
"26","1013.7","1017.3","1015.2","2021-01-26 23:01","1012.0","2021-01-26 14:56","18.8","23.4","2021-01-26 11:45","15.0","2021-01-26 05:30","15.3","81","56","2021-01-26 11:21","1.7","100","8.5","90","2021-01-26 20:22","1.0","1.7","0.5","2021-01-26 21:09","1.0","2021-01-26 21:09","8.5","78.2","15.42","16.3","-1.2","6","2021-01-26 13:00","1.3"
"27","1014.7","1018.3","1016.5","2021-01-27 09:20","1012.4","2021-01-27 14:58","18.2","19.7","2021-01-27 13:37","17.2","2021-01-27 04:13","15.0","82","74","2021-01-27 13:03","2.9","100","13.1","110","2021-01-27 12:04","T","0.3","T","2021-01-27 00:03","T","2021-01-27 00:03","0.0","0.0","6.38","16.3","2.3","3","2021-01-27 14:00","9.0"
"28","1018.5","1022.2","1022.2","2021-01-28 22:20","1015.1","2021-01-28 00:01","16.1","18.2","2021-01-28 00:01","13.6","2021-01-28 16:27","12.5","80","54","2021-01-28 22:34","2.0","310","10.6","330","2021-01-28 11:40","5.0","4.6","1.5","2021-01-28 14:19","3.5","2021-01-28 14:19","0.0","0.0","1.92","10.3","-1.1","2","2021-01-28 10:00","10.0"
"29","1021.6","1025.3","1023.6","2021-01-29 08:57","1019.9","2021-01-29 14:33","15.0","16.6","2021-01-29 13:08","14.5","2021-01-29 02:52","6.3","56","47","2021-01-29 12:55","3.6","110","16.4","130","2021-01-29 13:32","0.0","0.0","0.0","...","0.0","...","2.3","21.1","10.68","14.5","3.0","6","2021-01-29 12:00","8.3"
"30","1019.6","1023.2","1021.2","2021-01-30 08:56","1017.0","2021-01-30 14:19","18.0","22.2","2021-01-30 14:24","14.6","2021-01-30 03:21","10.3","61","46","2021-01-30 12:57","3.2","100","11.5","110","2021-01-30 00:32","0.0","0.0","0.0","...","0.0","...","10.1","92.3","17.86","52.5","2.9","8","2021-01-30 13:00","1.0"
"31","1018.1","1021.7","1020.2","2021-01-31 08:47","1015.8","2021-01-31 14:44","19.2","24.3","2021-01-31 12:38","14.3","2021-01-31 05:45","12.1","64","45","2021-01-31 11:55","1.4","140","7.5","120","2021-01-31 17:16","0.0","0.0","0.0","...","0.0","...","10.1","92.2","17.02","35.0","2.3","7","2021-01-31 13:00","2.3"
